DTTestInstancesSheet,version=2.4:platform=Jaguar:toprow=-1:leftcol=-1:rightcol=-1	Test Instances																																																																																																																																																
																																																																																																																																																	
		Test Procedure			DC Specs		AC Specs		Sheet Parameters					Other Parameters																																																																																																																																			
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
	MB_RAM_DIG_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_3771328652_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_DIG_43014A0_CRC_3123240429.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_PHY_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_4020609195_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_PHY_43014A0_CRC_4239903953.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_DIG_TM0_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_1054640473_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_DIG_TM0_1X_43014A0_CRC_197276967.pat									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_DIG_TM12_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_4180510186_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_DIG_TM12_1X_43014A0_CRC_652993925.pat									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_DIG_TM18_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_3168241551_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_DIG_TM18_1X_43014A0_CRC_2368659713.pat									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_DIG_TM34_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_623044650_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_DIG_TM34_1X_43014A0_CRC_1688880589.pat									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_GRP1_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_4271164632_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_GRP1_43014A0_CRC_2192889811.pat									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_GRP2_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_3487995512_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_GRP2_43014A0_CRC_1646768284.pat									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_PHY_TCK_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_1806768592_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_PHY_TCK_DBG1_43014A0_CRC_1806768592.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_AHB_TM0_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_4110850766_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_AHB_TM0_1X_43014A0_CRC_2215667912.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_AHB_TM12_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_3350682222_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_AHB_TM12_1X_43014A0_CRC_4155901353.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_AHB_TM18_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_1396454016_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_AHB_TM18_1X_43014A0_CRC_605581426.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_AHB_TM34_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_2945582533_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_AHB_TM34_1X_43014A0_CRC_3813779256.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_BT_TM0_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_3819122661_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_BT_TM0_1X_43014A0_CRC_452496368.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_BT_TM12_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_1948558938_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_BT_TM12_1X_43014A0_CRC_1772584700.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_BT_TM18_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_2142166809_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_BT_TM18_1X_43014A0_CRC_3617486683.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM_BT_TM34_1X_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_3840115700_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_ROM\MB_ROM_BT_TM34_1X_43014A0_CRC_1673299590.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_AHB_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_3286510470_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_AHB_43014A0_CRC_3939598373.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_SHB_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_2219625542_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_SHB_43014A0_CRC_2559952272.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_MMC_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_4282101823_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_MMC_43014A0_CRC_975012430.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_USB_DBG	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_3811856022_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_USB_43014A0_CRC_325807985.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_BT_DBG	VBT	Functional_Test				PERIOD_180NS	Typ	MBIST_1004925637_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_BT_43014A0_CRC_3096068739.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_PRT_BT_DBG	VBT	Functional_Test				PERIOD_180NS	Typ	MBIST_1673102114_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_PRT_BT_43014A0_CRC_1673102114.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
																																																																																																																																																	
																																																																																																																																																	
																																																																																																																																																	
	MB_RAM_PRT_BT	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_2732748924_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	.\ExportedFiles\DIGITAL\vectors\A0\MB_RAM\MB_RAM_PRT_BT_43014A0_CRC_2732748924.pat.gz									-1	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
																																																																																																																																																	
	BSCAN_WLBGA	VBT	Functional_Test				PERIOD_100NS	Typ	ts__bscan					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	BSCAN_WLBGA	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	BSCAN_FCBGA	VBT	Functional_Test				PERIOD_100NS	Typ	ts__bscan					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	BSCAN_FCBGA	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	BSCAN_FCBGA_Char	VBT	Functional_Test				PERIOD_100NS	Typ	ts__bscan					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	BSCAN_FCBGA_Char	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
																																																																																																																																																	
	PU_SEQ	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	PU_SEQ	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_OVST	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_OVST	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	LB_OVST	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	LB_OVST	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	ART_BT	VBT	Functional_Test				PERIOD_100NS	Typ	ts__ART					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	ART_BT	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	ART_ARMCR4	VBT	Functional_Test				PERIOD_100NS	Typ	ts__ART					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	ART_ARMCR4	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	ART_MAC	VBT	Functional_Test				PERIOD_100NS	Typ	ts__ART					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	ART_MAC	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	ART_PCIEGEN2	VBT	Functional_Test				PERIOD_100NS	Typ	ts__ART					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	ART_PCIEGEN2	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	ART_PHY1	VBT	Functional_Test				PERIOD_100NS	Typ	ts__ART					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	ART_PHY1	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	ART_RX1	VBT	Functional_Test				PERIOD_100NS	Typ	ts__ART					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	ART_RX1	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	ART_RX2	VBT	Functional_Test				PERIOD_100NS	Typ	ts__ART					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	ART_RX2	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	ART_RX4	VBT	Functional_Test				PERIOD_100NS	Typ	ts__ART					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	ART_RX4	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	ART_SUBCORE	VBT	Functional_Test				PERIOD_100NS	Typ	ts__ART					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	ART_SUBCORE	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_ROM	VBT	Functional_Test				PERIOD_100NS	Typ	ts__bist__AsyncXtalDevWake					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_ROM	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
