DTTestInstancesSheet,version=2.4:platform=Jaguar:toprow=-1:leftcol=-1:rightcol=-1	Test Instances																																																																																																																																																
																																																																																																																																																	
		Test Procedure			DC Specs		AC Specs		Sheet Parameters					Other Parameters																																																																																																																																			
	membistpv_P1_all_pll_4775B0_VNOM	VBT	FuncTest_vbt				FUNC_150_NS	Nominal	MBIST_3774629876_ts					Patterns	.\vectors_B0\MBIST\membistpv_P1_all_pll_4775B0_CRC_3774629876.pat.gz	iTest_PreTestF	iTest_PostTestF	ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,7.700000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000	1	-2	-2	-2	-2	30								ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,7.700000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	membistpv_P1_rom_pll_4775B0_VNOM	VBT	FuncTest_vbt				FUNC_100_NS	Nominal	MBIST_3385786581_ts					Patterns	.\vectors_B0\MBIST\membistpv_P1_rom_pll_4775B0_CRC_3385786581.pat.gz	iTest_PreTestF	iTest_PostTestF	ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,7.700000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000	1	-2	-2	-2	-2	30								ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,7.700000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	scanburst_edt_cb0_top_pll_4775B0_VNOM	VBT	FuncTest_vbt				FUNC_100_NS	Nominal	LBIST_1706909541_ts					Patterns	.\vectors_B0\ScanBurst\scanburst_edt_cb0_top_pll_4775B0_CRC_1706909541.pat	iTest_PreTestF	iTest_PostTestF	ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000	1	-2	-2	-2	-2	30								ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	scanburst_edt_cb1_top_pll_4775B0_VNOM	VBT	FuncTest_vbt				FUNC_100_NS	Nominal	ATSpeedScan_438573800_ts					Patterns	.\vectors_B0\ScanBurst\scanburst_edt_cb1_top_pll_4775B0_CRC_438573800.pat.gz	iTest_PreTestF	iTest_PostTestF	ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000	1	-2	-2	-2	-2	30								ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	scanburst_edt_cb2_cb3_pll_4775B0_VNOM	VBT	FuncTest_vbt				FUNC_60_NS	Nominal	ATSpeedScan_4044981394_ts					Patterns	.\vectors_B0\ScanBurst\scanburst_edt_cb2_cb3_pll_4775B0_CRC_4044981394.pat.gz	iTest_PreTestF	iTest_PostTestF	ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000	1	-2	-2	-2	-2	30								ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	tapbistv_4775B0_VNOM	VBT	FuncTest_vbt				FUNC_100_NS	Nominal	MBIST_2434949737_ts					Patterns	.\vectors_B0\TapBIST\tapbistv_4775B0_CRC_2434949737.pat																																																																																																																																		
	ART_cb0_4775B0_VHIGH	VBT	FuncTest_vbt				FUNC_80_NS	Nominal	ATSpeedScan_927860955_ts					Patterns	.\vectors_B0\ART\ART_cb0_4775B0_CRC_927860955.pat.gz			iTest_PreTestF	iTest_PostTestF													ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	ART_cb1_4775B0_VHIGH	VBT	FuncTest_vbt				FUNC_80_NS	Nominal	ATSpeedScan_526471313_ts					Patterns	.\vectors_B0\ART\ART_cb1_4775B0_CRC_526471313.pat.gz			iTest_PreTestF	iTest_PostTestF													ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	ART_cb2_4775B0_VHIGH	VBT	FuncTest_vbt				FUNC_80_NS	Nominal	ATSpeedScan_2411432631_ts					Patterns	.\vectors_B0\ART\ART_cb2_4775B0_CRC_2411432631.pat.gz			iTest_PreTestF	iTest_PostTestF													ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	ART_cb3_4775B0_VHIGH	VBT	FuncTest_vbt				FUNC_80_NS	Nominal	ATSpeedScan_1032298195_ts					Patterns	.\vectors_B0\ART\ART_cb3_4775B0_CRC_1032298195.pat.gz			iTest_PreTestF	iTest_PostTestF													ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	PRT_all_4775B0_VHIGH	VBT	FuncTest_vbt				FUNC_200_NS	Nominal	MBIST_2528344577_ts					Patterns	.\vectors_B0\PRT\PRT_all_4775B0_CRC_2528344577.pat.gz	iTest_PreTestF	iTest_PostTestF	ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,7.700000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000	1	-2	-2	-2	-2	30								ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,7.700000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	TK_top_art_edt_4775B0_VHIGH	VBT	FuncTest_vbt				FUNC_100_NS	Nominal	StuckAtScan_752347920_ts					Patterns	.\vectors_B0\ART\TK_top_art_edt_4775B0_CRC_752347920.pat.gz			iTest_PreTestF	iTest_PostTestF													ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	TK_top_sa_edt_4775B0_VHIGH	VBT	FuncTest_vbt				FUNC_100_NS	Nominal	StuckAtScan_4164750399_ts					Patterns	.\vectors_B0\TK\TK_top_sa_edt_4775B0_CRC_4164750399.pat	iTest_PreTestF	iTest_PostTestF	ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000	1	-2	-2	-2	-2	30								ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	TK_top_tft_edt_pll_4775B0_VHIGH	VBT	FuncTest_vbt				FUNC_100_NS	Nominal	StuckAtScan_3661266945_ts					Patterns	.\vectors_B0\TK\TK_top_tft_edt_pll_4775B0_CRC_3661266945.pat	iTest_PreTestF	iTest_PostTestF	ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000	1	-2	-2	-2	-2	30								ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	VCCMIN_All_VHIGH	VBT	FuncTest_vbt				FUNC_100_NS	Nominal	LBIST_784597158_ts					Patterns	.\vectors_B0\VCCMIN\VCCMIN_all_4775B0_CRC_784597158.pat.gz																																																																																																																																		
	membistpv_P1_all_pll_4775B0_VHIGH	VBT	FuncTest_vbt				FUNC_150_NS	Nominal	MBIST_3774629876_ts					Patterns	.\vectors_B0\MBIST\membistpv_P1_all_pll_4775B0_CRC_3774629876.pat.gz	iTest_PreTestF	iTest_PostTestF	ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,7.700000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000	1	-2	-2	-2	-2	30								ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,7.700000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	membistpv_P1_rom_pll_4775B0_VHIGH	VBT	FuncTest_vbt				FUNC_100_NS	Nominal	MBIST_3385786581_ts					Patterns	.\vectors_B0\MBIST\membistpv_P1_rom_pll_4775B0_CRC_3385786581.pat.gz	iTest_PreTestF	iTest_PostTestF	ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,7.700000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000	1	-2	-2	-2	-2	30								ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,7.700000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
	scanburst_edt_cb0_top_pll_4775B0_VHIGH	VBT	FuncTest_vbt				FUNC_100_NS	Nominal	LBIST_1706909541_ts					Patterns	.\vectors_B0\ScanBurst\scanburst_edt_cb0_top_pll_4775B0_CRC_1706909541.pat	iTest_PreTestF	iTest_PostTestF	ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000	1	-2	-2	-2	-2	30								ErrorLog,100,7,VddMinSearch,VDD_CORE,1.000000,1.000000,0.500000,0.01,100.000000,0,PinMarginTiming,PG_IO_NO_CLOCK,1.5,20.000000e-9,PinMarginLevel,PG_ADC_IN_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_CLK_32,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_CNTIN,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_IF_TEST_OUT,0.0,1.800000,0.360000,PinMarginLevel,PG_GNSS_TCXO,0.0,1.800000,0.360000,PinMarginLevel,PG_GPIO_PINS,0.0,1.800000,0.360000,PinMarginLevel,PG_NSTANDBY,0.0,1.800000,0.360000,PinMarginLevel,PG_PS_HSD,0.0,1.800000,0.360000							1			-2	-2	-2	-2		30																																																																																																		
